undefined;Município;Grande Grupamento Atividade Econômica;Atividade Econômica;CNAE 2.0 Seção;CNAE 2.0 Divisão;CNAE 2.0 Grupo;CNAE 2.0 Classe;CNAE 2.0 Subclasse;Admitidos;Desligados;Saldo;Estoque;Variação Relativa;Tempo de Emprego;Ano_Ref;Mes_Ref
;Botucatu;Indústria;Indústria geral;Indústrias de Transformação;Fabricação de Produtos Têxteis;Fabricação de Artefatos Têxteis, Exceto Vestuário;Fabricação de Artefatos de Tapeçaria;;;;;;;;2025;Outubro
;Botucatu;Indústria;Indústria geral;Indústrias de Transformação;Fabricação de Produtos Têxteis;Fabricação de Artefatos Têxteis, Exceto Vestuário;Fabricação de Artefatos de Tapeçaria;;32;;;;;;2025;Outubro
;Botucatu;Indústria;Indústria geral;Indústrias de Transformação;Fabricação de Produtos Têxteis;Fabricação de Artefatos Têxteis, Exceto Vestuário;Fabricação de Artefatos Têxteis para Uso Doméstico;;;;;;;;2025;Outubro
;Botucatu;Indústria;Indústria geral;Indústrias de Transformação;Fabricação de Produtos Têxteis;Fabricação de Artefatos Têxteis, Exceto Vestuário;Fabricação de Artefatos Têxteis para Uso Doméstico;;1;0.0;1;9;0.125;;2025;Outubro
32.096491228070178;Botucatu;Indústria;Indústria geral;Indústrias de Transformação;Fabricação de Veículos Automotores, Reboques e Carrocerias;;;;;;;;;;2025;Outubro
40.434782608695649;Botucatu;Indústria;Indústria geral;Indústrias de Transformação;Fabricação de Veículos Automotores, Reboques e Carrocerias;Fabricação de Cabines, Carrocerias e Reboques para Veículos Automotores;;;;;;;;;2025;Outubro
40.434782608695649;Botucatu;Indústria;Indústria geral;Indústrias de Transformação;Fabricação de Veículos Automotores, Reboques e Carrocerias;Fabricação de Cabines, Carrocerias e Reboques para Veículos Automotores;Fabricação de Cabines, Carrocerias e Reboques para Veículos Automotores;;;;;;;;2025;Outubro
;Botucatu;Indústria;Indústria geral;Indústrias de Transformação;Fabricação de Veículos Automotores, Reboques e Carrocerias;Fabricação de Cabines, Carrocerias e Reboques para Veículos Automotores;Fabricação de Cabines, Carrocerias e Reboques para Veículos Automotores;;4;2.0;2;30;0.071428571428571425;21;2025;Outubro
;Botucatu;Indústria;Indústria geral;Indústrias de Transformação;Fabricação de Veículos Automotores, Reboques e Carrocerias;Fabricação de Cabines, Carrocerias e Reboques para Veículos Automotores;Fabricação de Cabines, Carrocerias e Reboques para Veículos Automotores;;95;67.0;28;4228;0.0066666666666666671;41.014925373134325;2025;Outubro
19.31111111111111;Botucatu;Indústria;Indústria geral;Indústrias de Transformação;Fabricação de Veículos Automotores, Reboques e Carrocerias;Fabricação de Peças e Acessórios para Veículos Automotores;;;;;;;;;2025;Outubro
15.25;Botucatu;Indústria;Indústria geral;Indústrias de Transformação;Fabricação de Veículos Automotores, Reboques e Carrocerias;Fabricação de Peças e Acessórios para Veículos Automotores;Fabricação de Material Elétrico e Eletrônico para Veículos Automotores, Exceto Baterias;;;;;;;;2025;Outubro
;Botucatu;Indústria;Indústria geral;Indústrias de Transformação;Fabricação de Veículos Automotores, Reboques e Carrocerias;Fabricação de Peças e Acessórios para Veículos Automotores;Fabricação de Material Elétrico e Eletrônico para Veículos Automotores, Exceto Baterias;;17;16.0;1;234;0.0042918454935622317;15.25;2025;Outubro
2;Botucatu;Indústria;Indústria geral;Indústrias de Transformação;Fabricação de Veículos Automotores, Reboques e Carrocerias;Fabricação de Peças e Acessórios para Veículos Automotores;Fabricação de Peças e Acessórios para O Sistema de Direção e Suspensão de Veículos Automotores;;;;;;;;2025;Outubro
;Botucatu;Indústria;Indústria geral;Indústrias de Transformação;Fabricação de Veículos Automotores, Reboques e Carrocerias;Fabricação de Peças e Acessórios para Veículos Automotores;Fabricação de Peças e Acessórios para O Sistema de Direção e Suspensão de Veículos Automotores;;0;1.0;-1;3;-0.25;2;2025;Outubro
;Botucatu;Indústria;Indústria geral;Indústrias de Transformação;Fabricação de Veículos Automotores, Reboques e Carrocerias;Fabricação de Peças e Acessórios para Veículos Automotores;Fabricação de Peças e Acessórios para O Sistema de Freios de Veículos Automotores;;;;;;;;2025;Outubro
;Botucatu;Indústria;Indústria geral;Indústrias de Transformação;Fabricação de Veículos Automotores, Reboques e Carrocerias;Fabricação de Peças e Acessórios para Veículos Automotores;Fabricação de Peças e Acessórios para O Sistema de Freios de Veículos Automotores;;3;4.0;26;-0.037037037037037035;7.75;;2025;Outubro
;Botucatu;Indústria;Indústria geral;Indústrias de Transformação;Fabricação de Veículos Automotores, Reboques e Carrocerias;Fabricação de Peças e Acessórios para Veículos Automotores;Fabricação de Peças e Acessórios para Os Sistemas de Marcha e Transmissão de Veículos Automotores;;;;;;;;2025;Outubro
;Botucatu;Indústria;Indústria geral;Indústrias de Transformação;Fabricação de Veículos Automotores, Reboques e Carrocerias;Fabricação de Peças e Acessórios para Veículos Automotores;Fabricação de Peças e Acessórios para Os Sistemas de Marcha e Transmissão de Veículos Automotores;;14;;;;;;2025;Outubro
24.666666666666668;Botucatu;Indústria;Indústria geral;Indústrias de Transformação;Fabricação de Veículos Automotores, Reboques e Carrocerias;Fabricação de Peças e Acessórios para Veículos Automotores;Fabricação de Peças e Acessórios para Veículos Automotores não Especificados Anteriormente;;;;;;;;2025;Outubro
;Botucatu;Indústria;Indústria geral;Indústrias de Transformação;Fabricação de Veículos Automotores, Reboques e Carrocerias;Fabricação de Peças e Acessórios para Veículos Automotores;Fabricação de Peças e Acessórios para Veículos Automotores não Especificados Anteriormente;;4;;;;;;2025;Outubro
;Botucatu;Indústria;Indústria geral;Indústrias de Transformação;Fabricação de Veículos Automotores, Reboques e Carrocerias;Fabricação de Peças e Acessórios para Veículos Automotores;Fabricação de Peças e Acessórios para Veículos Automotores não Especificados Anteriormente;;38;24.0;14;815;0.017478152309612985;24.666666666666668;2025;Outubro
;Botucatu;Indústria;Indústria geral;Indústrias de Transformação;Fabricação de Veículos Automotores, Reboques e Carrocerias;Recondicionamento e Recuperação de Motores para Veículos Automotores;;;;;;;;;2025;Outubro
;Botucatu;Indústria;Indústria geral;Indústrias de Transformação;Fabricação de Veículos Automotores, Reboques e Carrocerias;Recondicionamento e Recuperação de Motores para Veículos Automotores;Recondicionamento e Recuperação de Motores para Veículos Automotores;;;;;;;;2025;Outubro
;Botucatu;Indústria;Indústria geral;Indústrias de Transformação;Fabricação de Veículos Automotores, Reboques e Carrocerias;Recondicionamento e Recuperação de Motores para Veículos Automotores;Recondicionamento e Recuperação de Motores para Veículos Automotores;;8;;;;;;2025;Outubro
4;Botucatu;Indústria;Indústria geral;Indústrias de Transformação;Impressão e Reprodução de Gravações;;;;;;;;;;2025;Outubro
;Botucatu;Indústria;Indústria geral;Indústrias de Transformação;Impressão e Reprodução de Gravações;Atividade de Impressão;;;;;;;;;2025;Outubro
;Botucatu;Indústria;Indústria geral;Indústrias de Transformação;Impressão e Reprodução de Gravações;Atividade de Impressão;Impressão de Jornais, Livros, Revistas e Outras Publicações Periódicas;;;;;;;;2025;Outubro
;Botucatu;Indústria;Indústria geral;Indústrias de Transformação;Impressão e Reprodução de Gravações;Atividade de Impressão;Impressão de Jornais, Livros, Revistas e Outras Publicações Periódicas;;3;;;;;;2025;Outubro
;Botucatu;Indústria;Indústria geral;Indústrias de Transformação;Impressão e Reprodução de Gravações;Atividade de Impressão;Impressão de Materiais para Outros Usos;;;;;;;;2025;Outubro
;Botucatu;Indústria;Indústria geral;Indústrias de Transformação;Impressão e Reprodução de Gravações;Atividade de Impressão;Impressão de Materiais para Outros Usos;;4;;;;;;2025;Outubro
4;Botucatu;Indústria;Indústria geral;Indústrias de Transformação;Impressão e Reprodução de Gravações;Serviços de Pré-Impressão e Acabamentos Gráficos;;;;;;;;;2025;Outubro
4;Botucatu;Indústria;Indústria geral;Indústrias de Transformação;Impressão e Reprodução de Gravações;Serviços de Pré-Impressão e Acabamentos Gráficos;Serviços de Pré-Impressão;;;;;;;;2025;Outubro
;Botucatu;Indústria;Indústria geral;Indústrias de Transformação;Impressão e Reprodução de Gravações;Serviços de Pré-Impressão e Acabamentos Gráficos;Serviços de Pré-Impressão;;1;1.0;0;5;0;4;2025;Outubro
;Botucatu;Indústria;Indústria geral;Indústrias de Transformação;Manutenção, Reparação e Instalação de Máquinas e Equipamentos;;;;;;;;;;2025;Outubro
;Botucatu;Indústria;Indústria geral;Indústrias de Transformação;Manutenção, Reparação e Instalação de Máquinas e Equipamentos;Instalação de Máquinas e Equipamentos;;;;;;;;;2025;Outubro
;Botucatu;Indústria;Indústria geral;Indústrias de Transformação;Manutenção, Reparação e Instalação de Máquinas e Equipamentos;Instalação de Máquinas e Equipamentos;;;;;;;;;2025;Outubro
;Botucatu;Indústria;Indústria geral;Indústrias de Transformação;Manutenção, Reparação e Instalação de Máquinas e Equipamentos;Instalação de Máquinas e Equipamentos;;;10;;;;;;2025;Outubro
;Botucatu;Indústria;Indústria geral;Indústrias de Transformação;Manutenção, Reparação e Instalação de Máquinas e Equipamentos;Instalação de Máquinas e Equipamentos;;;;;;;;;2025;Outubro
;Botucatu;Indústria;Indústria geral;Indústrias de Transformação;Manutenção, Reparação e Instalação de Máquinas e Equipamentos;Instalação de Máquinas e Equipamentos;;;1;;;;;;2025;Outubro
;Botucatu;Indústria;Indústria geral;Indústrias de Transformação;Manutenção, Reparação e Instalação de Máquinas e Equipamentos;Manutenção e Reparação de Máquinas e Equipamentos;;;;;;;;;2025;Outubro
;Botucatu;Indústria;Indústria geral;Indústrias de Transformação;Manutenção, Reparação e Instalação de Máquinas e Equipamentos;Manutenção e Reparação de Máquinas e Equipamentos;;;;;;;;;2025;Outubro
;Botucatu;Indústria;Indústria geral;Indústrias de Transformação;Manutenção, Reparação e Instalação de Máquinas e Equipamentos;Manutenção e Reparação de Máquinas e Equipamentos;;;;;;;;;2025;Outubro
;Botucatu;Indústria;Indústria geral;Indústrias de Transformação;Manutenção, Reparação e Instalação de Máquinas e Equipamentos;Manutenção e Reparação de Máquinas e Equipamentos;;;7;;;;;;2025;Outubro
;Botucatu;Indústria;Indústria geral;Indústrias de Transformação;Manutenção, Reparação e Instalação de Máquinas e Equipamentos;Manutenção e Reparação de Máquinas e Equipamentos;;;1;0.0;1;4;0.33333333333333331;;2025;Outubro
;Botucatu;Indústria;Indústria geral;Indústrias de Transformação;Manutenção, Reparação e Instalação de Máquinas e Equipamentos;Manutenção e Reparação de Máquinas e Equipamentos;;;12;;;;;;2025;Outubro
;Botucatu;Indústria;Indústria geral;Indústrias de Transformação;Manutenção, Reparação e Instalação de Máquinas e Equipamentos;Manutenção e Reparação de Máquinas e Equipamentos;;;7;;;;;;2025;Outubro
;Botucatu;Indústria;Indústria geral;Indústrias de Transformação;Manutenção, Reparação e Instalação de Máquinas e Equipamentos;Manutenção e Reparação de Máquinas e Equipamentos;;;;;;;;;2025;Outubro
;Botucatu;Indústria;Indústria geral;Indústrias de Transformação;Manutenção, Reparação e Instalação de Máquinas e Equipamentos;Manutenção e Reparação de Máquinas e Equipamentos;;;2;;;;;;2025;Outubro
;Botucatu;Indústria;Indústria geral;Indústrias de Transformação;Manutenção, Reparação e Instalação de Máquinas e Equipamentos;Manutenção e Reparação de Máquinas e Equipamentos;;;1;0.0;1;14;0.076923076923076927;;2025;Outubro
;Botucatu;Indústria;Indústria geral;Indústrias de Transformação;Metalurgia;;;;;;;;;;2025;Outubro
;Botucatu;Indústria;Indústria geral;Indústrias de Transformação;Metalurgia;Fundição;;;;;;;;;2025;Outubro
;Botucatu;Indústria;Indústria geral;Indústrias de Transformação;Metalurgia;Fundição;;;;;;;;;2025;Outubro
;Botucatu;Indústria;Indústria geral;Indústrias de Transformação;Metalurgia;Fundição;;;1;;;;;;2025;Outubro
10;Botucatu;Indústria;Indústria geral;Indústrias de Transformação;Preparação de Couros e Fabricação de Artefatos de Couro, Artigos para Viagem e Calçados;;;;;;;;;;2025;Outubro
10;Botucatu;Indústria;Indústria geral;Indústrias de Transformação;Preparação de Couros e Fabricação de Artefatos de Couro, Artigos para Viagem e Calçados;Curtimento e Outras Preparações de Couro;;;;;;;;;2025;Outubro
10;Botucatu;Indústria;Indústria geral;Indústrias de Transformação;Preparação de Couros e Fabricação de Artefatos de Couro, Artigos para Viagem e Calçados;Curtimento e Outras Preparações de Couro;;;;;;;;;2025;Outubro
;Botucatu;Indústria;Indústria geral;Indústrias de Transformação;Preparação de Couros e Fabricação de Artefatos de Couro, Artigos para Viagem e Calçados;Curtimento e Outras Preparações de Couro;;;5;3.0;2;40;0.052631578947368418;10;2025;Outubro
;Botucatu;Indústria;Indústria geral;Indústrias de Transformação;Preparação de Couros e Fabricação de Artefatos de Couro, Artigos para Viagem e Calçados;Fabricação de Calçados;;;;;;;;;2025;Outubro
;Botucatu;Indústria;Indústria geral;Indústrias de Transformação;Preparação de Couros e Fabricação de Artefatos de Couro, Artigos para Viagem e Calçados;Fabricação de Calçados;;;;;;;;;2025;Outubro
;Botucatu;Indústria;Indústria geral;Indústrias de Transformação;Preparação de Couros e Fabricação de Artefatos de Couro, Artigos para Viagem e Calçados;Fabricação de Calçados;;;1;;;;;;2025;Outubro
14;Botucatu;Indústria;Indústria geral;Indústrias Extrativas;;;;;;;;;;;2025;Outubro
14;Botucatu;Indústria;Indústria geral;Indústrias Extrativas;Extração de Minerais Não-Metálicos;;;;;;;;;;2025;Outubro
14;Botucatu;Indústria;Indústria geral;Indústrias Extrativas;Extração de Minerais Não-Metálicos;Extração de Pedra, Areia e Argila;;;;;;;;;2025;Outubro
14;Botucatu;Indústria;Indústria geral;Indústrias Extrativas;Extração de Minerais Não-Metálicos;Extração de Pedra, Areia e Argila;;;;;;;;;2025;Outubro
;Botucatu;Indústria;Indústria geral;Indústrias Extrativas;Extração de Minerais Não-Metálicos;Extração de Pedra, Areia e Argila;;;2;2.0;0;59;0;14;2025;Outubro
13.4375;Botucatu;Construção;;;;;;;;;;;;;2025;Outubro
13.4375;Botucatu;Construção;Construção;;;;;;;;;;;;2025;Outubro
13.4375;Botucatu;Construção;Construção;Construção;;;;;;;;;;;2025;Outubro
10.333333333333334;Botucatu;Construção;Construção;Construção;Construção de Edifícios;;;;;;;;;;2025;Outubro
11.022727272727273;Botucatu;Construção;Construção;Construção;Construção de Edifícios;Construção de Edifícios;;;;;;;;;2025;Outubro
11.022727272727273;Botucatu;Construção;Construção;Construção;Construção de Edifícios;Construção de Edifícios;;;;;;;;;2025;Outubro
;Botucatu;Construção;Construção;Construção;Construção de Edifícios;Construção de Edifícios;;;34;44.0;-10;374;-0.026041666666666668;11.022727272727273;2025;Outubro
2.75;Botucatu;Construção;Construção;Construção;Construção de Edifícios;Incorporação de Empreendimentos Imobiliários;;;;;;;;;2025;Outubro
2.75;Botucatu;Construção;Construção;Construção;Construção de Edifícios;Incorporação de Empreendimentos Imobiliários;;;;;;;;;2025;Outubro
